,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,8,0,4,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,8,0,4,0,2,0,0,0,0,0.0,0.0,0.025,0.0038461538461538464,0.0038461538461538464,0,0,0
2,8,0,4,0,2,0,0,0,0,0.0,0.0,0.05,0.007692307692307693,0.007692307692307693,0,0,0
3,7,1,4,0,1,1,0,0,0,0.0,0.0,0.07142857142857142,0.011538461538461539,0.011538461538461539,1,0,1
4,7,1,4,0,1,1,0,0,0,0.0,0.0,0.08571428571428572,0.015384615384615385,0.011538461538461539,1,0,1
5,7,1,4,0,1,1,0,0,0,0.0,0.0,0.1,0.023076923076923078,0.015384615384615385,1,0,1
6,7,1,4,0,1,1,0,0,0,0.0,0.0,0.11428571428571428,0.03076923076923077,0.019230769230769232,1,0,1
7,7,1,4,0,1,1,0,0,0,0.0,0.0,0.125,0.03461538461538462,0.026923076923076925,1,0,1
8,7,1,4,0,1,1,0,0,0,0.0,0.0,0.1357142857142857,0.038461538461538464,0.03461538461538462,1,0,1
9,7,1,4,0,1,1,0,0,0,0.0,0.0,0.1392857142857143,0.04230769230769231,0.038461538461538464,1,0,1
10,7,1,4,0,1,1,0,0,0,0.0,0.0,0.1392857142857143,0.046153846153846156,0.046153846153846156,1,0,1
11,7,1,4,0,1,1,0,0,0,0.0,0.0,0.15,0.046153846153846156,0.05384615384615385,1,0,1
12,7,1,4,0,1,1,0,0,0,0.0,0.0,0.15357142857142858,0.05,0.057692307692307696,1,0,1
13,7,1,4,0,1,0,1,0,0,0.0,0.0,0.16428571428571428,0.05,0.06153846153846154,1,0,0
14,7,1,4,0,1,0,1,0,0,0.0,0.0,0.17857142857142858,0.05,0.06153846153846154,1,0,0
15,6,2,4,0,1,0,1,0,0,0.0,0.0,0.18928571428571428,0.05,0.06538461538461539,2,0,0
16,6,2,4,0,1,0,1,0,0,0.0,0.0,0.19285714285714287,0.05,0.06923076923076923,2,0,0
17,6,2,4,0,1,0,1,0,0,0.0,0.0,0.20357142857142857,0.057692307692307696,0.07307692307692308,2,0,0
18,6,2,4,0,1,0,1,0,0,0.0,0.0,0.21785714285714286,0.06153846153846154,0.08076923076923077,2,0,0
19,6,2,4,0,1,0,1,0,0,0.0,0.0,0.225,0.06153846153846154,0.08461538461538462,2,0,0
20,6,2,4,0,1,0,1,0,0,0.0,0.0,0.2357142857142857,0.06538461538461539,0.08846153846153847,2,0,0
21,6,2,4,0,1,0,1,0,0,0.0,0.0,0.24642857142857144,0.06923076923076923,0.09615384615384616,2,0,0
22,6,2,4,0,1,0,1,0,0,0.0,0.0,0.25,0.07307692307692308,0.09615384615384616,2,0,0
23,5,3,4,0,1,0,1,0,0,0.0,0.0,0.2571428571428571,0.08076923076923077,0.1,3,0,0
24,5,3,4,0,1,0,1,0,0,0.0,0.0,0.26071428571428573,0.08461538461538462,0.10384615384615385,3,0,0
25,5,3,4,0,1,0,1,0,0,0.0,0.0,0.2714285714285714,0.08846153846153847,0.10384615384615385,3,0,0
26,5,3,4,0,1,0,1,0,0,0.0,0.0,0.2785714285714286,0.08846153846153847,0.10384615384615385,3,0,0
27,4,4,4,0,1,0,1,0,0,0.0,0.0,0.28214285714285714,0.08846153846153847,0.10384615384615385,4,0,0
28,4,4,4,0,1,0,1,0,0,0.0,0.0,0.28214285714285714,0.08846153846153847,0.11153846153846154,4,0,0
29,4,4,4,0,1,0,1,0,0,0.0,0.0,0.2857142857142857,0.09230769230769231,0.11153846153846154,4,0,0
30,4,4,4,0,1,0,1,0,0,0.0,0.0,0.29642857142857143,0.09615384615384616,0.11538461538461539,4,0,0
31,4,4,4,0,1,0,1,0,0,0.0,0.0,0.30714285714285716,0.1,0.12307692307692308,4,0,0
32,4,4,4,0,1,0,1,0,0,0.0,0.0,0.3142857142857143,0.10384615384615385,0.13076923076923078,4,0,0
33,4,4,4,0,1,0,1,0,0,0.0,0.0,0.3142857142857143,0.10384615384615385,0.1346153846153846,4,0,0
34,4,4,4,0,1,0,1,0,0,0.0,0.0,0.32142857142857145,0.1076923076923077,0.1423076923076923,4,0,0
35,3,5,4,0,1,0,1,0,0,64.0,0.0,0.32857142857142857,0.11153846153846154,0.14615384615384616,4,0,0
36,3,3,4,0,1,0,1,1,0,64.0,0.0,0.33214285714285713,0.11153846153846154,0.15384615384615385,4,0,0
