,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,40,0,20,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,38,2,20,0,10,0,0,0,0,0.0,0.0,0.018823529411764704,0.007058823529411765,0.0025,2,0,0
2,34,6,20,0,10,0,0,0,0,2.0,0.0,0.03294117647058824,0.01411764705882353,0.005,5,0,0
3,34,4,20,0,10,0,0,1,0,2.0,0.0,0.042352941176470586,0.021176470588235293,0.0075,5,0,0
4,32,6,19,1,10,0,0,1,0,4.0,0.0,0.05647058823529412,0.02823529411764706,0.0075,6,1,0
5,32,4,19,1,10,0,0,2,0,4.0,0.0,0.06823529411764706,0.03294117647058824,0.0075,6,1,0
6,32,4,19,1,10,0,0,2,0,4.0,0.0,0.08470588235294117,0.03764705882352941,0.01,6,1,0
7,32,4,19,1,10,0,0,2,0,4.0,0.0,0.10352941176470588,0.042352941176470586,0.0125,6,1,0
8,31,5,19,1,10,0,0,2,0,6.666666666666667,0.0,0.11764705882352941,0.04470588235294118,0.015,6,1,0
9,31,3,19,1,9,1,0,3,0,6.666666666666667,0.0,0.13176470588235295,0.05176470588235294,0.0175,6,1,1
10,31,3,20,1,9,1,0,3,0,6.666666666666667,0.0,0.14588235294117646,0.05647058823529412,0.0175,5,1,1
11,30,4,20,1,9,1,0,3,0,6.666666666666667,0.0,0.16,0.0611764705882353,0.02,6,1,1
12,30,4,20,1,9,1,0,3,0,6.666666666666667,0.0,0.17411764705882352,0.06588235294117648,0.0225,6,1,1
13,29,5,20,1,9,0,1,3,0,6.0,0.0,0.19058823529411764,0.07058823529411765,0.025,6,1,0
14,29,3,20,1,9,0,1,4,0,6.0,0.0,0.2023529411764706,0.07529411764705882,0.025,6,1,0
15,29,3,21,1,9,0,1,4,0,6.0,0.0,0.20705882352941177,0.08705882352941176,0.025,5,1,0
16,29,3,22,1,9,0,1,4,0,6.0,0.0,0.21411764705882352,0.09411764705882353,0.025,4,1,0
17,29,3,22,1,9,0,1,4,0,6.0,0.0,0.2211764705882353,0.09647058823529411,0.03,4,1,0
18,28,4,23,1,9,0,1,4,0,6.0,0.0,0.22823529411764706,0.0988235294117647,0.0325,4,1,0
19,28,4,23,1,9,0,1,4,0,6.0,0.0,0.23294117647058823,0.0988235294117647,0.0325,4,1,0
20,28,4,23,1,9,0,1,4,0,6.0,0.0,0.2376470588235294,0.10352941176470588,0.0375,4,1,0
21,28,4,23,1,9,0,1,4,0,6.0,0.0,0.24941176470588236,0.10823529411764705,0.04,4,1,0
22,28,4,23,1,9,0,1,4,0,6.0,0.0,0.25882352941176473,0.11058823529411765,0.0425,4,1,0
23,28,4,23,1,9,0,1,4,0,6.0,0.0,0.26823529411764707,0.11529411764705882,0.0475,4,1,0
24,27,5,23,1,9,0,1,4,0,13.6,0.0,0.2776470588235294,0.12,0.0525,4,1,0
25,26,4,23,1,9,0,1,5,0,19.0,0.0,0.2823529411764706,0.12470588235294118,0.055,4,1,0
26,26,2,23,1,9,0,1,6,0,19.0,0.0,0.28705882352941176,0.12941176470588237,0.06,4,1,0
27,26,2,23,1,9,0,1,6,0,19.0,0.0,0.29411764705882354,0.13647058823529412,0.06,4,1,0
28,26,2,23,1,9,0,1,6,0,19.0,0.0,0.3035294117647059,0.1411764705882353,0.06,4,1,0
29,26,2,22,2,9,0,1,6,0,19.0,0.0,0.3129411764705882,0.14588235294117646,0.06,4,2,0
30,26,2,22,2,9,0,1,6,0,19.0,0.0,0.3176470588235294,0.14588235294117646,0.0625,4,2,0
31,26,2,22,2,9,0,1,6,0,19.0,0.0,0.3247058823529412,0.14823529411764705,0.065,4,2,0
32,26,2,21,3,9,0,1,6,0,19.0,6.0,0.33176470588235296,0.15529411764705883,0.065,4,2,0
33,26,2,21,1,9,0,1,6,1,19.0,6.0,0.33647058823529413,0.16,0.07,4,2,0
34,26,2,21,1,9,0,1,6,1,19.0,6.0,0.33647058823529413,0.16705882352941176,0.0725,4,2,0
35,26,2,21,1,9,0,1,6,1,19.0,6.0,0.33647058823529413,0.17411764705882352,0.075,4,2,0
36,26,2,22,1,9,0,1,6,1,19.0,6.0,0.34352941176470586,0.17647058823529413,0.0775,3,2,0
37,26,2,22,1,9,0,1,6,1,19.0,6.0,0.35058823529411764,0.1811764705882353,0.0775,3,2,0
38,26,2,23,1,9,0,1,6,1,19.0,6.0,0.35058823529411764,0.18588235294117647,0.0775,2,2,0
39,26,2,23,1,9,0,1,6,1,19.0,6.0,0.35294117647058826,0.19294117647058823,0.08,2,2,0
40,26,2,23,1,9,0,1,6,1,19.0,6.0,0.35294117647058826,0.2023529411764706,0.08,2,2,0
41,26,2,23,1,9,0,1,6,1,19.0,6.0,0.35294117647058826,0.20705882352941177,0.0825,2,2,0
42,26,2,23,1,9,0,1,6,1,19.0,6.0,0.36,0.21411764705882352,0.0825,2,2,0
43,26,2,23,1,9,0,1,6,1,19.0,6.0,0.3623529411764706,0.2235294117647059,0.0825,2,2,0
44,26,2,22,2,9,0,1,6,1,19.0,6.0,0.36470588235294116,0.22823529411764706,0.085,2,3,0
45,26,2,22,2,8,1,1,6,1,19.0,6.0,0.36705882352941177,0.23529411764705882,0.0875,2,3,1
46,26,2,22,2,8,1,1,6,1,19.0,6.0,0.36941176470588233,0.24235294117647058,0.0875,2,3,1
47,26,2,22,2,9,1,1,6,1,19.0,6.0,0.37411764705882355,0.24941176470588236,0.09,2,2,1
48,26,2,21,3,9,1,1,6,1,19.0,6.0,0.3764705882352941,0.2541176470588235,0.095,2,3,1
49,25,3,20,4,9,1,1,6,1,19.0,6.0,0.3788235294117647,0.2564705882352941,0.1,3,4,1
50,25,3,20,4,9,1,1,6,1,19.0,6.0,0.3788235294117647,0.2635294117647059,0.1025,3,4,1
51,25,3,18,6,9,1,1,6,1,19.0,8.666666666666666,0.38588235294117645,0.26588235294117646,0.105,3,4,1
52,25,3,18,2,9,1,1,6,3,19.0,8.666666666666666,0.38823529411764707,0.26588235294117646,0.1075,3,4,1
53,25,3,18,2,9,1,1,6,3,19.0,8.666666666666666,0.39294117647058824,0.27058823529411763,0.11,3,4,1
54,25,3,18,2,9,1,1,6,3,19.0,8.666666666666666,0.4,0.2752941176470588,0.1125,3,4,1
55,25,3,17,3,9,1,1,6,3,19.0,32.0,0.4047058823529412,0.28,0.115,3,4,1
56,25,3,17,1,9,1,1,6,4,19.0,32.0,0.40705882352941175,0.2823529411764706,0.12,3,4,1
57,25,3,17,1,9,1,1,6,4,19.0,32.0,0.40705882352941175,0.28705882352941176,0.1225,3,4,1
58,25,3,17,1,9,0,2,6,4,19.0,32.0,0.40705882352941175,0.29411764705882354,0.125,3,4,0
59,25,3,17,1,9,0,2,6,4,19.0,32.0,0.40705882352941175,0.30117647058823527,0.125,3,4,0
60,25,3,17,1,10,0,2,6,4,19.0,32.0,0.40941176470588236,0.30823529411764705,0.125,3,3,0
61,25,3,17,1,10,0,2,6,4,19.0,32.0,0.4117647058823529,0.3129411764705882,0.1275,3,3,0
62,25,3,17,1,10,0,2,6,4,19.0,32.0,0.41411764705882353,0.32,0.13,3,3,0
