,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,40,0,20,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,40,0,20,0,10,0,0,0,0,0.0,0.0,0.004705882352941176,0.004705882352941176,0.0,0,0,0
2,39,1,20,0,10,0,0,0,0,0.0,0.0,0.009411764705882352,0.009411764705882352,0.0,1,0,0
3,39,1,19,1,10,0,0,0,0,0.0,0.0,0.011764705882352941,0.01411764705882353,0.0,1,1,0
4,38,2,19,1,10,0,0,0,0,0.0,0.0,0.01647058823529412,0.01411764705882353,0.0025,2,1,0
5,38,2,19,1,10,0,0,0,0,0.0,0.0,0.018823529411764704,0.01647058823529412,0.005,2,1,0
6,37,3,19,1,9,1,0,0,0,4.0,0.0,0.023529411764705882,0.018823529411764704,0.0075,2,1,1
7,37,1,19,1,9,1,0,1,0,4.0,0.0,0.02588235294117647,0.021176470588235293,0.0075,2,1,1
8,37,1,19,1,9,1,0,1,0,4.0,0.0,0.02823529411764706,0.023529411764705882,0.01,2,1,1
9,36,2,20,1,9,1,0,1,0,9.0,0.0,0.03294117647058824,0.02588235294117647,0.0125,1,1,1
10,36,0,19,2,9,1,0,2,0,9.0,14.0,0.03294117647058824,0.02823529411764706,0.015,1,1,1
11,36,0,19,0,9,1,0,2,1,9.0,14.0,0.03529411764705882,0.02823529411764706,0.0175,1,1,1
12,35,1,19,0,9,1,0,2,1,9.0,14.0,0.03764705882352941,0.02823529411764706,0.02,2,1,1
13,35,1,19,0,10,1,0,2,1,9.0,14.0,0.03764705882352941,0.03058823529411765,0.0225,2,0,1
14,34,2,19,0,10,1,0,2,1,7.333333333333333,14.0,0.04,0.03058823529411765,0.025,2,0,1
15,34,0,19,0,10,1,0,3,1,7.333333333333333,14.0,0.04,0.03294117647058824,0.0275,2,0,1
