,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,40,0,20,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,38,2,20,0,10,0,0,0,0,0.0,0.0,0.021176470588235293,0.007058823529411765,0.0,2,0,0
2,36,4,19,1,10,0,0,0,0,2.0,0.0,0.03764705882352941,0.01411764705882353,0.0,3,1,0
3,35,3,19,1,10,0,0,1,0,3.0,0.0,0.047058823529411764,0.018823529411764704,0.0,3,1,0
4,35,1,19,1,10,0,0,2,0,3.0,0.0,0.05411764705882353,0.021176470588235293,0.0,3,1,0
5,35,1,19,1,10,0,0,2,0,3.0,0.0,0.06823529411764706,0.02588235294117647,0.0,3,1,0
6,35,1,19,2,10,0,0,2,0,3.0,0.0,0.08235294117647059,0.03529411764705882,0.0,2,2,0
7,35,1,19,2,10,0,0,2,0,3.0,0.0,0.09176470588235294,0.04470588235294118,0.0,2,2,0
8,33,3,18,3,10,0,0,2,0,6.0,0.0,0.10588235294117647,0.05176470588235294,0.0,3,3,0
9,33,1,18,3,10,0,0,3,0,6.0,0.0,0.11529411764705882,0.058823529411764705,0.0,3,3,0
10,33,1,18,3,10,0,0,3,0,6.0,0.0,0.1223529411764706,0.07058823529411765,0.0,3,3,0
11,32,2,18,3,10,0,0,3,0,6.0,0.0,0.13176470588235295,0.08,0.0,4,3,0
12,32,2,18,3,10,0,0,3,0,6.0,0.0,0.1388235294117647,0.08941176470588236,0.0,4,3,0
13,32,2,17,5,10,0,0,3,0,6.0,14.0,0.14588235294117646,0.1011764705882353,0.0,3,4,0
14,32,2,17,3,10,0,0,3,1,6.0,14.0,0.15294117647058825,0.10588235294117647,0.0,3,4,0
15,32,2,17,3,10,0,0,3,1,6.0,14.0,0.16,0.11294117647058824,0.0,3,4,0
16,32,2,17,3,10,0,0,3,1,6.0,14.0,0.16470588235294117,0.1223529411764706,0.0,3,4,0
17,31,3,17,3,10,0,0,3,1,6.0,14.0,0.17176470588235293,0.13411764705882354,0.0,4,4,0
18,31,3,18,3,10,0,0,3,1,6.0,14.0,0.17647058823529413,0.14352941176470588,0.0,3,4,0
19,31,3,18,3,10,0,0,3,1,6.0,14.0,0.17882352941176471,0.15529411764705883,0.0,3,4,0
20,31,3,18,3,10,0,0,3,1,6.0,14.0,0.18588235294117647,0.16941176470588235,0.0,3,4,0
21,30,4,18,3,10,0,0,3,1,6.5,14.0,0.19058823529411764,0.17882352941176471,0.0,3,4,0
22,30,2,18,3,10,0,0,4,1,6.5,14.0,0.1952941176470588,0.18823529411764706,0.0,3,4,0
23,29,3,17,4,10,0,0,4,1,10.0,17.0,0.1976470588235294,0.1976470588235294,0.0,3,4,0
24,29,1,17,2,10,0,0,5,2,10.0,17.0,0.2,0.2023529411764706,0.0025,3,4,0
25,29,1,17,2,10,0,0,5,2,10.0,17.0,0.2023529411764706,0.20470588235294118,0.0075,3,4,0
26,29,1,17,2,10,0,0,5,2,10.0,17.0,0.20705882352941177,0.21176470588235294,0.0075,3,4,0
27,29,1,17,2,10,0,0,5,2,10.0,17.0,0.20941176470588235,0.2164705882352941,0.0075,3,4,0
28,29,1,18,2,10,0,0,5,2,10.0,17.0,0.21411764705882352,0.2211764705882353,0.01,2,4,0
29,29,1,18,2,11,0,0,5,2,10.0,17.0,0.2211764705882353,0.22588235294117648,0.0125,2,3,0
30,29,1,17,3,10,1,0,5,2,10.0,17.0,0.2211764705882353,0.23058823529411765,0.015,2,4,1
31,29,1,17,3,10,1,0,5,2,10.0,17.0,0.2235294117647059,0.23294117647058823,0.0175,2,4,1
32,28,2,16,4,10,1,0,5,2,10.0,12.666666666666666,0.22588235294117648,0.23529411764705882,0.02,3,4,1
33,28,2,16,2,10,1,0,5,3,10.0,12.666666666666666,0.22823529411764706,0.23529411764705882,0.0225,3,4,1
34,28,2,16,2,10,1,0,5,3,10.0,12.666666666666666,0.23294117647058823,0.2376470588235294,0.0275,3,4,1
35,28,2,17,2,11,1,0,5,3,10.0,12.666666666666666,0.23529411764705882,0.24,0.0325,2,3,1
36,27,3,17,2,11,1,0,5,3,9.666666666666666,12.666666666666666,0.23529411764705882,0.24,0.0375,2,3,1
37,27,1,17,2,12,1,0,6,3,9.666666666666666,12.666666666666666,0.2376470588235294,0.24705882352941178,0.0425,2,2,1
38,27,1,17,2,12,1,0,6,3,9.666666666666666,12.666666666666666,0.24,0.24705882352941178,0.0475,2,2,1
39,27,1,17,2,12,1,0,6,3,9.666666666666666,12.666666666666666,0.24,0.25176470588235295,0.05,2,2,1
40,27,1,17,2,12,1,0,6,3,9.666666666666666,12.666666666666666,0.24235294117647058,0.2564705882352941,0.0525,2,2,1
41,26,2,17,2,12,1,0,6,3,9.666666666666666,12.666666666666666,0.24941176470588236,0.2611764705882353,0.055,3,2,1
42,26,2,17,3,12,1,0,6,3,9.666666666666666,29.5,0.24941176470588236,0.26588235294117646,0.06,2,2,1
43,26,2,17,1,12,0,1,6,4,9.666666666666666,29.5,0.24941176470588236,0.27058823529411763,0.065,2,2,0
44,26,2,17,1,12,0,1,6,4,9.666666666666666,29.5,0.24941176470588236,0.27294117647058824,0.0675,2,2,0
45,26,2,17,1,12,0,1,6,4,9.666666666666666,29.5,0.2541176470588235,0.2776470588235294,0.0675,2,2,0
46,26,2,17,1,12,0,1,6,4,9.666666666666666,29.5,0.2564705882352941,0.2823529411764706,0.0725,2,2,0
47,26,2,17,1,12,0,1,6,4,9.666666666666666,29.5,0.25882352941176473,0.28705882352941176,0.075,2,2,0
48,26,2,17,1,13,0,1,6,4,9.666666666666666,29.5,0.2611764705882353,0.29411764705882354,0.0775,2,1,0
49,26,2,17,1,13,0,1,6,4,9.666666666666666,29.5,0.2611764705882353,0.2988235294117647,0.0775,2,1,0
50,26,2,17,1,13,0,1,6,4,9.666666666666666,29.5,0.2611764705882353,0.30117647058823527,0.0775,2,1,0
51,26,2,17,1,13,0,1,6,4,9.666666666666666,29.5,0.2635294117647059,0.30117647058823527,0.08,2,1,0
