,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,8,0,4,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,8,0,4,0,2,0,0,0,0,0.0,0.0,0.02142857142857143,0.011538461538461539,0.0,0,0,0
2,8,0,4,0,2,0,0,0,0,0.0,0.0,0.04285714285714286,0.019230769230769232,0.0038461538461538464,0,0,0
3,7,1,4,0,2,0,0,0,0,0.0,0.0,0.060714285714285714,0.023076923076923078,0.007692307692307693,1,0,0
4,7,1,4,0,2,0,0,0,0,0.0,0.0,0.07142857142857142,0.026923076923076925,0.007692307692307693,1,0,0
5,7,1,4,0,2,0,0,0,0,0.0,0.0,0.08571428571428572,0.03461538461538462,0.011538461538461539,1,0,0
6,7,1,4,0,2,0,0,0,0,0.0,0.0,0.10357142857142858,0.04230769230769231,0.015384615384615385,1,0,0
7,7,1,4,0,2,0,0,0,0,0.0,0.0,0.12142857142857143,0.046153846153846156,0.015384615384615385,1,0,0
8,6,2,4,0,2,0,0,0,0,0.0,0.0,0.1357142857142857,0.05,0.015384615384615385,2,0,0
9,6,2,4,0,2,0,0,0,0,0.0,0.0,0.15,0.05384615384615385,0.015384615384615385,2,0,0
10,6,2,4,0,2,0,0,0,0,0.0,0.0,0.16428571428571428,0.057692307692307696,0.015384615384615385,2,0,0
11,6,2,4,0,2,0,0,0,0,0.0,0.0,0.175,0.06923076923076923,0.015384615384615385,2,0,0
12,5,3,4,0,2,0,0,0,0,18.0,0.0,0.18571428571428572,0.08076923076923077,0.019230769230769232,2,0,0
13,5,1,4,0,2,0,0,1,0,18.0,0.0,0.19285714285714287,0.08846153846153847,0.019230769230769232,2,0,0
14,5,1,4,0,2,0,0,1,0,18.0,0.0,0.19642857142857142,0.09230769230769231,0.019230769230769232,2,0,0
15,5,1,4,0,2,0,0,1,0,18.0,0.0,0.20714285714285716,0.10384615384615385,0.023076923076923078,2,0,0
16,5,1,5,0,2,0,0,1,0,18.0,0.0,0.22142857142857142,0.11538461538461539,0.023076923076923078,1,0,0
17,5,1,5,0,2,0,0,1,0,18.0,0.0,0.22857142857142856,0.12307692307692308,0.023076923076923078,1,0,0
18,5,1,5,0,2,0,0,1,0,18.0,0.0,0.2392857142857143,0.13076923076923078,0.026923076923076925,1,0,0
19,5,1,5,0,2,0,0,1,0,18.0,0.0,0.24285714285714285,0.1346153846153846,0.03076923076923077,1,0,0
20,5,1,5,0,2,0,0,1,0,18.0,0.0,0.25,0.1423076923076923,0.03461538461538462,1,0,0
21,5,1,5,0,2,0,0,1,0,18.0,0.0,0.25357142857142856,0.14615384615384616,0.03461538461538462,1,0,0
22,5,1,5,0,2,0,0,1,0,18.0,0.0,0.25357142857142856,0.1576923076923077,0.03461538461538462,1,0,0
23,5,1,5,0,2,0,0,1,0,18.0,0.0,0.2642857142857143,0.16153846153846155,0.038461538461538464,1,0,0
24,5,1,5,0,2,0,0,1,0,18.0,0.0,0.2714285714285714,0.16538461538461538,0.046153846153846156,1,0,0
25,5,1,5,0,2,0,0,1,0,18.0,0.0,0.2714285714285714,0.16923076923076924,0.05,1,0,0
26,5,1,5,0,2,0,0,1,0,18.0,0.0,0.275,0.17307692307692307,0.05384615384615385,1,0,0
27,5,1,5,0,2,0,0,1,0,18.0,0.0,0.28214285714285714,0.17692307692307693,0.057692307692307696,1,0,0
28,5,1,5,0,2,0,0,1,0,18.0,0.0,0.2857142857142857,0.18076923076923077,0.06153846153846154,1,0,0
29,5,1,5,0,2,0,0,1,0,18.0,0.0,0.29285714285714287,0.18846153846153846,0.06538461538461539,1,0,0
30,5,1,5,0,2,0,0,1,0,18.0,0.0,0.29642857142857143,0.19615384615384615,0.06923076923076923,1,0,0
31,5,1,5,0,2,0,0,1,0,18.0,0.0,0.30357142857142855,0.2,0.07307692307692308,1,0,0
32,5,1,5,0,2,0,0,1,0,18.0,0.0,0.3142857142857143,0.20384615384615384,0.07692307692307693,1,0,0
33,5,1,5,0,2,0,0,1,0,18.0,0.0,0.32142857142857145,0.2076923076923077,0.08461538461538462,1,0,0
34,5,1,5,0,2,0,0,1,0,18.0,0.0,0.32857142857142857,0.2076923076923077,0.09230769230769231,1,0,0
35,5,1,5,0,2,0,0,1,0,18.0,0.0,0.33214285714285713,0.21153846153846154,0.1,1,0,0
36,5,1,5,0,2,0,0,1,0,18.0,0.0,0.33214285714285713,0.2153846153846154,0.1076923076923077,1,0,0
37,5,1,5,0,2,0,0,1,0,18.0,0.0,0.3357142857142857,0.21923076923076923,0.11538461538461539,1,0,0
38,4,2,5,0,2,0,0,1,0,18.0,0.0,0.34285714285714286,0.22692307692307692,0.11538461538461539,2,0,0
39,4,2,5,0,2,0,0,1,0,18.0,0.0,0.34285714285714286,0.22692307692307692,0.11923076923076924,2,0,0
40,4,2,5,0,2,0,0,1,0,18.0,0.0,0.35,0.23076923076923078,0.12692307692307692,2,0,0
41,4,2,5,0,2,0,0,1,0,18.0,0.0,0.35,0.23846153846153847,0.1346153846153846,2,0,0
42,4,2,5,0,2,0,0,1,0,18.0,0.0,0.3535714285714286,0.24615384615384617,0.13846153846153847,2,0,0
43,4,2,5,0,2,0,0,1,0,18.0,0.0,0.3607142857142857,0.25,0.1423076923076923,2,0,0
44,4,2,5,0,2,0,0,1,0,18.0,0.0,0.36428571428571427,0.25384615384615383,0.14615384615384616,2,0,0
45,4,2,5,0,2,0,0,1,0,18.0,0.0,0.3678571428571429,0.25769230769230766,0.14615384615384616,2,0,0
46,4,2,5,0,2,0,0,1,0,18.0,0.0,0.37142857142857144,0.26153846153846155,0.15,2,0,0
47,4,2,5,0,2,0,0,1,0,18.0,0.0,0.375,0.2653846153846154,0.15384615384615385,2,0,0
48,4,2,5,0,2,0,0,1,0,18.0,0.0,0.3821428571428571,0.2653846153846154,0.16153846153846155,2,0,0
49,4,2,5,0,2,0,0,1,0,18.0,0.0,0.39285714285714285,0.2692307692307692,0.16923076923076924,2,0,0
50,4,2,5,0,2,0,0,1,0,18.0,0.0,0.40714285714285714,0.27307692307692305,0.17692307692307693,2,0,0
51,4,2,5,0,2,0,0,1,0,18.0,0.0,0.41785714285714287,0.28076923076923077,0.17692307692307693,2,0,0
52,4,2,5,0,2,0,0,1,0,18.0,0.0,0.425,0.2846153846153846,0.17692307692307693,2,0,0
