,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,8,0,4,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,8,0,4,0,2,0,0,0,0,0.0,0.0,0.025,0.0038461538461538464,0.0038461538461538464,0,0,0
2,7,1,4,0,2,0,0,0,0,0.0,0.0,0.05,0.007692307692307693,0.007692307692307693,1,0,0
3,7,1,4,0,2,0,0,0,0,0.0,0.0,0.06785714285714285,0.011538461538461539,0.011538461538461539,1,0,0
4,6,2,4,0,2,0,0,0,0,0.0,0.0,0.08928571428571429,0.015384615384615385,0.015384615384615385,2,0,0
5,6,2,4,0,2,0,0,0,0,0.0,0.0,0.11071428571428571,0.015384615384615385,0.019230769230769232,2,0,0
6,5,3,4,0,2,0,0,0,0,4.0,0.0,0.12857142857142856,0.019230769230769232,0.023076923076923078,2,0,0
7,5,1,4,0,2,0,0,1,0,4.0,0.0,0.1392857142857143,0.023076923076923078,0.026923076923076925,2,0,0
8,5,1,4,0,2,0,0,1,0,4.0,0.0,0.15357142857142858,0.026923076923076925,0.03076923076923077,2,0,0
9,5,1,4,0,2,0,0,1,0,4.0,0.0,0.175,0.03076923076923077,0.03076923076923077,2,0,0
10,5,1,4,0,2,0,0,1,0,4.0,0.0,0.18928571428571428,0.03461538461538462,0.03461538461538462,2,0,0
11,5,1,4,0,2,0,0,1,0,4.0,0.0,0.20714285714285716,0.038461538461538464,0.038461538461538464,2,0,0
12,5,1,4,0,2,0,0,1,0,4.0,0.0,0.21785714285714286,0.05,0.04230769230769231,2,0,0
13,5,1,4,0,2,0,0,1,0,4.0,0.0,0.23214285714285715,0.06153846153846154,0.046153846153846156,2,0,0
14,5,1,4,0,2,0,0,1,0,4.0,0.0,0.24642857142857144,0.07307692307692308,0.046153846153846156,2,0,0
15,5,1,5,0,2,0,0,1,0,4.0,0.0,0.2571428571428571,0.08076923076923077,0.046153846153846156,1,0,0
16,5,1,5,0,2,0,0,1,0,4.0,0.0,0.2642857142857143,0.08846153846153847,0.05,1,0,0
17,5,1,5,0,2,0,0,1,0,4.0,0.0,0.26785714285714285,0.1,0.05384615384615385,1,0,0
18,5,1,5,0,2,0,0,1,0,4.0,0.0,0.2714285714285714,0.10384615384615385,0.057692307692307696,1,0,0
19,5,1,5,0,2,0,0,1,0,4.0,0.0,0.2714285714285714,0.1076923076923077,0.06153846153846154,1,0,0
20,5,1,5,0,2,0,0,1,0,4.0,0.0,0.275,0.11538461538461539,0.06153846153846154,1,0,0
21,5,1,5,0,2,0,0,1,0,4.0,0.0,0.2785714285714286,0.12692307692307692,0.06153846153846154,1,0,0
22,5,1,5,0,2,0,0,1,0,4.0,0.0,0.28214285714285714,0.12692307692307692,0.06923076923076923,1,0,0
23,5,1,5,0,2,0,0,1,0,4.0,0.0,0.2857142857142857,0.13076923076923078,0.06923076923076923,1,0,0
24,5,1,5,0,2,0,0,1,0,4.0,0.0,0.29285714285714287,0.13076923076923078,0.06923076923076923,1,0,0
25,5,1,5,0,2,0,0,1,0,4.0,0.0,0.30714285714285716,0.13076923076923078,0.07307692307692308,1,0,0
26,5,1,5,0,2,0,0,1,0,4.0,0.0,0.30714285714285716,0.1346153846153846,0.07692307692307693,1,0,0
27,5,1,5,0,2,0,0,1,0,4.0,0.0,0.3142857142857143,0.13846153846153847,0.08461538461538462,1,0,0
28,5,1,5,0,2,0,0,1,0,4.0,0.0,0.31785714285714284,0.14615384615384616,0.08461538461538462,1,0,0
29,5,1,5,0,2,0,0,1,0,4.0,0.0,0.31785714285714284,0.14615384615384616,0.08846153846153847,1,0,0
30,5,1,5,0,2,0,0,1,0,4.0,0.0,0.32142857142857145,0.14615384615384616,0.08846153846153847,1,0,0
31,5,1,5,0,2,0,0,1,0,4.0,0.0,0.32857142857142857,0.15,0.08846153846153847,1,0,0
32,5,1,5,0,2,0,0,1,0,4.0,0.0,0.3392857142857143,0.15384615384615385,0.09230769230769231,1,0,0
33,4,2,5,0,2,0,0,1,0,4.0,0.0,0.34285714285714286,0.1576923076923077,0.09615384615384616,2,0,0
34,4,2,5,0,2,0,0,1,0,4.0,0.0,0.35,0.16538461538461538,0.10384615384615385,2,0,0
35,3,3,5,0,2,0,0,1,0,4.0,0.0,0.3607142857142857,0.16923076923076924,0.11153846153846154,3,0,0
36,3,3,5,0,1,1,0,1,0,4.0,0.0,0.36428571428571427,0.17307692307692307,0.11538461538461539,3,0,1
