,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,40,0,20,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,40,0,20,0,10,0,0,0,0,0.0,0.0,0.021176470588235293,0.007058823529411765,0.0,0,0,0
2,39,1,20,0,10,0,0,0,0,0.0,0.0,0.042352941176470586,0.01411764705882353,0.0,1,0,0
3,39,1,19,1,10,0,0,0,0,0.0,0.0,0.0611764705882353,0.021176470588235293,0.0,1,1,0
4,37,3,19,1,10,0,0,0,0,0.0,0.0,0.08235294117647059,0.02588235294117647,0.0,3,1,0
5,36,4,19,1,10,0,0,0,0,0.0,0.0,0.0988235294117647,0.03294117647058824,0.0,4,1,0
6,34,6,18,2,10,0,0,0,0,4.0,6.0,0.11764705882352941,0.04,0.0,5,1,0
7,32,6,18,0,10,0,0,1,1,7.0,6.0,0.13176470588235295,0.04470588235294118,0.0,6,1,0
8,32,4,18,0,10,0,0,2,1,7.0,6.0,0.14352941176470588,0.047058823529411764,0.0025,6,1,0
9,31,5,18,0,10,0,0,2,1,6.0,6.0,0.15529411764705883,0.05176470588235294,0.005,6,1,0
10,30,4,18,0,10,0,0,3,1,7.0,6.0,0.16941176470588235,0.05647058823529412,0.0075,6,1,0
11,30,2,18,0,10,0,0,4,1,7.0,6.0,0.1811764705882353,0.0611764705882353,0.01,6,1,0
12,30,2,20,0,10,0,0,4,1,7.0,6.0,0.19294117647058823,0.06588235294117648,0.0125,4,1,0
13,29,3,21,0,10,0,0,4,1,9.2,6.0,0.20705882352941177,0.07058823529411765,0.015,3,1,0
14,29,1,21,0,10,0,0,5,1,9.2,6.0,0.2211764705882353,0.07529411764705882,0.0175,3,1,0
15,29,1,21,0,10,0,0,5,1,9.2,6.0,0.23294117647058823,0.08235294117647059,0.02,3,1,0
16,29,1,20,1,10,0,0,5,1,9.2,6.0,0.2447058823529412,0.08941176470588236,0.0225,3,2,0
17,28,2,20,1,10,0,0,5,1,9.2,6.0,0.2564705882352941,0.0988235294117647,0.025,4,2,0
18,28,2,21,1,10,0,0,5,1,9.2,6.0,0.26588235294117646,0.11058823529411765,0.0275,3,2,0
19,26,4,20,2,11,0,0,5,1,8.333333333333334,6.0,0.2752941176470588,0.1223529411764706,0.03,4,2,0
20,25,3,19,3,11,0,0,6,1,8.333333333333334,7.0,0.28,0.12941176470588237,0.0325,5,2,0
