,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,40,0,20,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,40,0,20,0,10,0,0,0,0,0.0,0.0,0.014285714285714285,0.0,0.0,0,0,0
2,39,1,20,0,10,0,0,0,0,0.0,0.0,0.02857142857142857,0.0,0.0,1,0,0
3,39,1,20,0,10,0,0,0,0,0.0,0.0,0.039285714285714285,0.0,0.0,1,0,0
4,39,1,20,0,10,0,0,0,0,0.0,0.0,0.05357142857142857,0.0,0.0,1,0,0
5,39,1,20,0,10,0,0,0,0,0.0,0.0,0.060714285714285714,0.0,0.0,1,0,0
6,39,1,20,0,10,0,0,0,0,0.0,0.0,0.07142857142857142,0.0,0.0,1,0,0
7,39,1,20,0,10,0,0,0,0,0.0,0.0,0.08214285714285714,0.0,0.0,1,0,0
8,39,1,20,0,10,0,0,0,0,0.0,0.0,0.09285714285714286,0.0,0.0,1,0,0
9,39,1,20,0,10,0,0,0,0,0.0,0.0,0.1,0.0,0.0,1,0,0
10,39,1,20,0,10,0,0,0,0,0.0,0.0,0.10714285714285714,0.0038461538461538464,0.0,1,0,0
11,37,3,20,0,10,0,0,0,0,18.0,0.0,0.11428571428571428,0.007692307692307693,0.0,2,0,0
12,37,1,20,0,10,0,0,1,0,18.0,0.0,0.11785714285714285,0.011538461538461539,0.0,2,0,0
13,36,2,20,0,10,0,0,1,0,11.0,0.0,0.125,0.015384615384615385,0.0,2,0,0
14,36,0,20,0,10,0,0,2,0,11.0,0.0,0.12857142857142856,0.019230769230769232,0.0,2,0,0
15,36,0,21,0,10,0,0,2,0,11.0,0.0,0.12857142857142856,0.023076923076923078,0.0,1,0,0
16,36,0,22,0,10,0,0,2,0,11.0,0.0,0.12857142857142856,0.03076923076923077,0.0,0,0,0
17,35,1,22,0,10,0,0,2,0,11.0,0.0,0.13214285714285715,0.038461538461538464,0.0,1,0,0
18,35,1,22,0,10,0,0,2,0,11.0,0.0,0.13214285714285715,0.04230769230769231,0.0,1,0,0
19,34,2,22,0,10,0,0,2,0,8.666666666666666,0.0,0.1392857142857143,0.046153846153846156,0.0,1,0,0
20,34,0,22,0,10,0,0,3,0,8.666666666666666,0.0,0.1392857142857143,0.05384615384615385,0.0,1,0,0
21,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.1392857142857143,0.057692307692307696,0.0,1,0,0
22,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.1392857142857143,0.06153846153846154,0.0,1,0,0
23,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.14285714285714285,0.06923076923076923,0.0,1,0,0
24,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.14642857142857144,0.07307692307692308,0.0,1,0,0
25,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.14642857142857144,0.08076923076923077,0.0,1,0,0
26,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.15,0.08846153846153847,0.0,1,0,0
27,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.15357142857142858,0.09615384615384616,0.0,1,0,0
28,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.15357142857142858,0.1,0.0038461538461538464,1,0,0
29,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.15357142857142858,0.1,0.0038461538461538464,1,0,0
30,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.15357142857142858,0.10384615384615385,0.0038461538461538464,1,0,0
31,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.16071428571428573,0.10384615384615385,0.0038461538461538464,1,0,0
32,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.17142857142857143,0.10384615384615385,0.0038461538461538464,1,0,0
33,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.175,0.10384615384615385,0.007692307692307693,1,0,0
34,33,1,23,0,10,0,0,3,0,8.666666666666666,0.0,0.18214285714285713,0.10384615384615385,0.007692307692307693,1,0,0
35,32,2,23,0,10,0,0,3,0,8.666666666666666,0.0,0.18928571428571428,0.10384615384615385,0.007692307692307693,2,0,0
36,32,2,23,0,10,0,0,3,0,8.666666666666666,0.0,0.19285714285714287,0.10384615384615385,0.011538461538461539,2,0,0
37,31,3,23,0,10,0,0,3,0,14.5,0.0,0.19642857142857142,0.10384615384615385,0.015384615384615385,2,0,0
