,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,20,0,10,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,20,0,10,0,5,0,0,0,0,0.0,0.0,0.021176470588235293,0.007058823529411765,0.0,0,0,0
2,20,0,10,0,5,0,0,0,0,0.0,0.0,0.042352941176470586,0.01411764705882353,0.0,0,0,0
3,20,0,10,0,5,0,0,0,0,0.0,0.0,0.06352941176470588,0.021176470588235293,0.0,0,0,0
4,20,0,10,0,5,0,0,0,0,0.0,0.0,0.08235294117647059,0.02823529411764706,0.0,0,0,0
5,19,1,10,0,5,0,0,0,0,0.0,0.0,0.1011764705882353,0.03529411764705882,0.0,1,0,0
6,18,2,10,0,5,0,0,0,0,0.0,0.0,0.11764705882352941,0.04470588235294118,0.0,2,0,0
7,17,3,10,0,5,0,0,0,0,0.0,0.0,0.13411764705882354,0.05411764705882353,0.0,3,0,0
8,16,4,10,0,5,0,0,0,0,0.0,0.0,0.15058823529411763,0.06352941176470588,0.0,4,0,0
9,16,4,10,0,5,0,0,0,0,0.0,0.0,0.16705882352941176,0.07294117647058823,0.0,4,0,0
10,16,4,10,0,5,0,0,0,0,0.0,0.0,0.18352941176470589,0.08235294117647059,0.0,4,0,0
11,16,4,10,0,5,0,0,0,0,0.0,0.0,0.1976470588235294,0.09176470588235294,0.0,4,0,0
12,16,4,10,0,5,0,0,0,0,0.0,0.0,0.20941176470588235,0.0988235294117647,0.0025,4,0,0
13,16,4,10,0,5,0,0,0,0,0.0,0.0,0.2211764705882353,0.10588235294117647,0.005,4,0,0
14,15,5,10,0,5,0,0,0,0,16.0,0.0,0.23294117647058823,0.11294117647058824,0.0075,4,0,0
15,15,3,10,0,5,0,0,1,0,16.0,0.0,0.24235294117647058,0.12,0.01,4,0,0
16,15,3,10,0,5,0,0,1,0,16.0,0.0,0.24941176470588236,0.12941176470588237,0.0125,4,0,0
17,14,4,10,0,5,0,0,1,0,20.0,0.0,0.2611764705882353,0.1388235294117647,0.015,4,0,0
18,14,2,10,0,5,0,0,2,0,20.0,0.0,0.27294117647058824,0.14823529411764705,0.0175,4,0,0
19,14,2,11,0,5,0,0,2,0,20.0,0.0,0.2847058823529412,0.15764705882352942,0.02,3,0,0
20,14,2,11,0,5,0,0,2,0,20.0,0.0,0.2917647058823529,0.16470588235294117,0.0225,3,0,0
21,14,2,11,0,5,0,0,2,0,20.0,0.0,0.30117647058823527,0.17411764705882352,0.025,3,0,0
22,14,2,10,1,5,0,0,2,0,20.0,0.0,0.30823529411764705,0.18352941176470589,0.0275,3,1,0
23,14,2,10,1,5,0,0,2,0,20.0,0.0,0.31529411764705884,0.19058823529411764,0.03,3,1,0
24,14,2,10,1,5,0,0,2,0,20.0,0.0,0.32235294117647056,0.2,0.0325,3,1,0
25,14,2,10,1,5,0,0,2,0,24.666666666666668,0.0,0.33176470588235296,0.20941176470588235,0.035,2,1,0
26,14,0,10,1,5,0,0,3,0,24.666666666666668,0.0,0.3411764705882353,0.2188235294117647,0.0375,2,1,0
27,14,0,10,1,5,0,0,3,0,24.666666666666668,0.0,0.35058823529411764,0.22823529411764706,0.04,2,1,0
28,14,0,10,1,5,0,0,3,0,24.666666666666668,0.0,0.35764705882352943,0.2376470588235294,0.0425,2,1,0
29,14,0,10,1,5,0,0,3,0,24.666666666666668,0.0,0.36705882352941177,0.2447058823529412,0.045,2,1,0
30,14,0,11,1,5,0,0,3,0,24.666666666666668,0.0,0.3764705882352941,0.2541176470588235,0.0475,1,1,0
31,14,0,11,1,5,0,0,3,0,24.666666666666668,0.0,0.3835294117647059,0.2635294117647059,0.05,1,1,0
32,14,0,10,2,5,0,0,3,0,24.666666666666668,0.0,0.3905882352941176,0.27294117647058824,0.0525,1,2,0
33,13,1,10,2,5,0,0,3,0,24.666666666666668,0.0,0.39294117647058824,0.2776470588235294,0.0575,2,2,0
34,13,1,10,2,5,0,0,3,0,24.666666666666668,0.0,0.3952941176470588,0.2823529411764706,0.0625,2,2,0
