,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,10,0,5,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,10,0,5,0,2,0,0,0,0,0.0,0.0,0.017857142857142856,0.0038461538461538464,0.0,0,0,0
2,10,0,5,0,2,0,0,0,0,0.0,0.0,0.03571428571428571,0.007692307692307693,0.0,0,0,0
3,10,0,5,0,2,0,0,0,0,0.0,0.0,0.05357142857142857,0.011538461538461539,0.0,0,0,0
4,10,0,5,0,2,0,0,0,0,0.0,0.0,0.06785714285714285,0.019230769230769232,0.0,0,0,0
5,9,1,5,0,2,0,0,0,0,0.0,0.0,0.08214285714285714,0.026923076923076925,0.0,1,0,0
6,9,1,5,0,2,0,0,0,0,0.0,0.0,0.09285714285714286,0.03461538461538462,0.0,1,0,0
7,9,1,5,0,2,0,0,0,0,0.0,0.0,0.10714285714285714,0.04230769230769231,0.0,1,0,0
8,9,1,5,0,2,0,0,0,0,0.0,0.0,0.11785714285714285,0.05384615384615385,0.0,1,0,0
9,9,1,5,0,2,0,0,0,0,0.0,0.0,0.12857142857142856,0.06538461538461539,0.0,1,0,0
10,9,1,5,0,2,0,0,0,0,0.0,0.0,0.1392857142857143,0.07692307692307693,0.0,1,0,0
11,9,1,5,0,2,0,0,0,0,0.0,0.0,0.15,0.08846153846153847,0.0,1,0,0
12,9,1,5,0,2,0,0,0,0,0.0,0.0,0.16071428571428573,0.1,0.0,1,0,0
13,8,2,5,0,2,0,0,0,0,0.0,0.0,0.17142857142857143,0.11153846153846154,0.0,2,0,0
14,8,2,5,0,2,0,0,0,0,0.0,0.0,0.17857142857142858,0.12307692307692308,0.0,2,0,0
15,8,2,5,0,2,0,0,0,0,0.0,0.0,0.18928571428571428,0.1346153846153846,0.0,2,0,0
16,7,3,5,0,2,0,0,0,0,22.0,0.0,0.2,0.14615384615384616,0.0,2,0,0
17,7,1,5,0,2,0,0,1,0,22.0,0.0,0.21071428571428572,0.15,0.0038461538461538464,2,0,0
18,7,1,5,0,2,0,0,1,0,22.0,0.0,0.21785714285714286,0.15384615384615385,0.007692307692307693,2,0,0
19,7,1,5,0,2,0,0,1,0,22.0,0.0,0.225,0.16153846153846155,0.011538461538461539,2,0,0
20,6,2,5,0,2,0,0,1,0,18.0,0.0,0.2357142857142857,0.16538461538461538,0.015384615384615385,2,0,0
21,6,0,5,0,2,0,0,2,0,18.0,0.0,0.2392857142857143,0.16923076923076924,0.019230769230769232,2,0,0
22,6,0,5,0,2,0,0,2,0,18.0,0.0,0.24285714285714285,0.17692307692307693,0.023076923076923078,2,0,0
23,6,0,5,0,2,0,0,2,0,18.0,0.0,0.25357142857142856,0.18076923076923077,0.026923076923076925,2,0,0
24,6,0,5,0,2,0,0,2,0,18.0,0.0,0.26071428571428573,0.18461538461538463,0.03076923076923077,2,0,0
