,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,20,0,10,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,19,1,10,0,5,0,0,0,0,0.0,0.0,0.014285714285714285,0.007692307692307693,0.0,1,0,0
2,18,2,10,0,5,0,0,0,0,0.0,0.0,0.025,0.015384615384615385,0.0,2,0,0
3,18,2,10,0,5,0,0,0,0,0.0,0.0,0.03571428571428571,0.015384615384615385,0.0,2,0,0
4,17,3,10,0,5,0,0,0,0,4.0,0.0,0.05,0.023076923076923078,0.0,2,0,0
5,17,1,10,0,5,0,0,1,0,4.0,0.0,0.05,0.03461538461538462,0.0,2,0,0
6,17,1,10,0,5,0,0,1,0,4.0,0.0,0.05357142857142857,0.046153846153846156,0.0,2,0,0
7,17,1,10,0,5,0,0,1,0,4.0,0.0,0.06428571428571428,0.05,0.0,2,0,0
8,17,1,10,0,5,0,0,1,0,4.0,0.0,0.06785714285714285,0.057692307692307696,0.0,2,0,0
9,17,1,10,0,5,0,0,1,0,4.0,0.0,0.07142857142857142,0.06538461538461539,0.0,2,0,0
10,17,1,10,0,5,0,0,1,0,4.0,0.0,0.08571428571428572,0.06923076923076923,0.0,2,0,0
11,17,1,10,0,5,0,0,1,0,4.0,0.0,0.09285714285714286,0.07307692307692308,0.0,2,0,0
12,17,1,10,0,5,0,0,1,0,4.0,0.0,0.1,0.07692307692307693,0.0,2,0,0
13,16,2,10,0,5,0,0,1,0,4.0,0.0,0.11071428571428571,0.08461538461538462,0.0,3,0,0
14,16,2,10,0,5,0,0,1,0,4.0,0.0,0.11428571428571428,0.09230769230769231,0.0,3,0,0
15,16,2,10,0,5,0,0,1,0,4.0,0.0,0.12142857142857143,0.1,0.0,3,0,0
16,16,2,10,0,5,0,0,1,0,4.0,0.0,0.12857142857142856,0.11153846153846154,0.0,3,0,0
17,16,2,10,0,5,0,0,1,0,4.0,0.0,0.1357142857142857,0.11538461538461539,0.0,3,0,0
18,16,2,11,0,5,0,0,1,0,4.0,0.0,0.14285714285714285,0.11538461538461539,0.0038461538461538464,2,0,0
19,16,2,11,0,5,0,0,1,0,4.0,0.0,0.14642857142857144,0.11538461538461539,0.007692307692307693,2,0,0
20,15,3,11,0,5,0,0,1,0,4.0,0.0,0.15357142857142858,0.11923076923076924,0.007692307692307693,3,0,0
21,15,3,10,1,5,0,0,1,0,4.0,0.0,0.16071428571428573,0.12692307692307692,0.007692307692307693,3,1,0
22,14,4,10,1,5,0,0,1,0,11.0,0.0,0.16785714285714284,0.12692307692307692,0.007692307692307693,3,1,0
23,14,2,10,1,5,0,0,2,0,11.0,0.0,0.175,0.13076923076923078,0.011538461538461539,3,1,0
24,14,2,11,1,5,0,0,2,0,11.0,0.0,0.18214285714285713,0.13846153846153847,0.015384615384615385,2,1,0
25,14,2,11,1,5,0,0,2,0,11.0,0.0,0.18571428571428572,0.14615384615384616,0.019230769230769232,2,1,0
26,14,2,10,2,5,0,0,2,0,11.0,0.0,0.18571428571428572,0.15384615384615385,0.019230769230769232,2,2,0
27,14,2,10,2,5,0,0,2,0,11.0,0.0,0.18571428571428572,0.15384615384615385,0.023076923076923078,2,2,0
28,14,2,9,3,5,0,0,2,0,11.0,4.0,0.18928571428571428,0.1576923076923077,0.023076923076923078,2,2,0
29,14,2,9,1,5,0,0,2,1,11.0,4.0,0.19642857142857142,0.16153846153846155,0.023076923076923078,2,2,0
30,13,3,9,1,5,0,0,2,1,14.0,4.0,0.20357142857142857,0.16538461538461538,0.026923076923076925,2,2,0
31,13,1,9,1,5,0,0,3,1,14.0,4.0,0.20714285714285716,0.16538461538461538,0.03076923076923077,2,2,0
32,12,2,9,1,5,0,0,3,1,26.0,4.0,0.21071428571428572,0.17307692307692307,0.03076923076923077,2,2,0
33,12,0,9,1,5,0,0,4,1,26.0,4.0,0.21071428571428572,0.17692307692307693,0.03076923076923077,2,2,0
34,12,0,9,1,5,0,0,4,1,26.0,4.0,0.21071428571428572,0.18076923076923077,0.03076923076923077,2,2,0
35,12,0,10,1,5,0,0,4,1,26.0,4.0,0.21428571428571427,0.18461538461538463,0.03076923076923077,1,2,0
36,12,0,10,1,5,0,0,4,1,26.0,4.0,0.21785714285714286,0.19230769230769232,0.03076923076923077,1,2,0
37,12,0,9,2,5,0,0,4,1,26.0,18.0,0.22142857142857142,0.2,0.03461538461538462,1,2,0
38,12,0,9,0,5,0,0,4,2,26.0,18.0,0.225,0.20384615384615384,0.03461538461538462,1,2,0
39,12,0,9,0,5,0,0,4,2,26.0,18.0,0.225,0.2076923076923077,0.03461538461538462,1,2,0
40,12,0,9,0,5,0,0,4,2,26.0,18.0,0.225,0.21153846153846154,0.03461538461538462,1,2,0
41,12,0,10,0,5,0,0,4,2,26.0,18.0,0.225,0.2153846153846154,0.03461538461538462,0,2,0
42,12,0,10,0,6,0,0,4,2,26.0,18.0,0.225,0.21923076923076923,0.038461538461538464,0,1,0
43,12,0,10,0,6,0,0,4,2,26.0,18.0,0.225,0.2230769230769231,0.04230769230769231,0,1,0
44,12,0,10,0,6,0,0,4,2,26.0,18.0,0.225,0.23076923076923078,0.046153846153846156,0,1,0
45,12,0,10,0,6,0,0,4,2,26.0,18.0,0.225,0.23846153846153847,0.05,0,1,0
46,12,0,10,0,6,0,0,4,2,26.0,18.0,0.22857142857142856,0.2423076923076923,0.05,0,1,0
47,12,0,10,0,7,0,0,4,2,26.0,18.0,0.22857142857142856,0.25,0.05,0,0,0
48,12,0,10,0,7,0,0,4,2,26.0,18.0,0.23214285714285715,0.25,0.05384615384615385,0,0,0
