,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,20,0,10,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,19,1,10,0,5,0,0,0,0,0.0,0.0,0.014285714285714285,0.0038461538461538464,0.0038461538461538464,1,0,0
2,18,2,10,0,5,0,0,0,0,0.0,0.0,0.025,0.007692307692307693,0.007692307692307693,2,0,0
3,18,2,10,0,5,0,0,0,0,0.0,0.0,0.03571428571428571,0.011538461538461539,0.011538461538461539,2,0,0
4,18,2,10,0,5,0,0,0,0,0.0,0.0,0.05,0.015384615384615385,0.015384615384615385,2,0,0
5,16,4,10,0,5,0,0,0,0,6.0,0.0,0.06428571428571428,0.019230769230769232,0.019230769230769232,3,0,0
6,16,2,10,0,4,1,0,1,0,6.0,0.0,0.07142857142857142,0.023076923076923078,0.023076923076923078,3,0,1
7,16,2,10,0,4,1,0,1,0,6.0,0.0,0.08214285714285714,0.026923076923076925,0.023076923076923078,3,0,1
8,16,2,10,0,4,1,0,1,0,6.0,0.0,0.09642857142857143,0.03076923076923077,0.026923076923076925,3,0,1
9,16,2,10,0,4,1,0,1,0,6.0,0.0,0.11071428571428571,0.03461538461538462,0.03076923076923077,3,0,1
10,14,4,10,0,4,0,1,1,0,11.333333333333334,0.0,0.125,0.038461538461538464,0.03461538461538462,3,0,0
11,14,0,9,1,4,0,1,3,0,11.333333333333334,0.0,0.12857142857142856,0.04230769230769231,0.03461538461538462,3,1,0
12,14,0,9,1,4,0,1,3,0,11.333333333333334,0.0,0.13214285714285715,0.04230769230769231,0.03461538461538462,3,1,0
13,14,0,9,1,4,0,1,3,0,11.333333333333334,0.0,0.1357142857142857,0.05,0.038461538461538464,3,1,0
14,14,0,8,2,4,0,1,3,0,11.333333333333334,0.0,0.1392857142857143,0.057692307692307696,0.04230769230769231,3,2,0
15,14,0,8,2,4,0,1,3,0,11.333333333333334,0.0,0.14642857142857144,0.06153846153846154,0.046153846153846156,3,2,0
16,14,0,7,3,3,1,1,3,0,11.333333333333334,10.0,0.15357142857142858,0.06923076923076923,0.05,3,2,1
17,14,0,9,1,3,1,1,3,1,11.333333333333334,10.0,0.16071428571428573,0.07307692307692308,0.05,1,2,1
18,14,0,8,2,3,1,1,3,1,11.333333333333334,9.0,0.16428571428571428,0.07692307692307693,0.05,1,2,1
19,13,1,8,0,3,0,2,3,2,11.333333333333334,9.0,0.17142857142857143,0.08076923076923077,0.05384615384615385,2,2,0
20,13,1,9,0,3,0,2,3,2,11.333333333333334,9.0,0.17857142857142858,0.08461538461538462,0.05384615384615385,1,2,0
21,13,1,9,0,3,0,2,3,2,11.333333333333334,9.0,0.18214285714285713,0.09230769230769231,0.05384615384615385,1,2,0
22,13,1,9,0,3,0,2,3,2,11.333333333333334,9.0,0.18571428571428572,0.1,0.057692307692307696,1,2,0
23,13,1,9,0,3,0,2,3,2,11.333333333333334,9.0,0.18928571428571428,0.1076923076923077,0.06153846153846154,1,2,0
24,13,1,9,0,3,0,2,3,2,11.333333333333334,9.0,0.19285714285714287,0.11538461538461539,0.06538461538461539,1,2,0
25,13,1,9,0,3,0,2,3,2,11.333333333333334,9.0,0.19642857142857142,0.12307692307692308,0.06923076923076923,1,2,0
26,13,1,9,0,3,0,2,3,2,11.333333333333334,9.0,0.2,0.13076923076923078,0.07307692307692308,1,2,0
27,13,1,9,0,4,0,2,3,2,11.333333333333334,9.0,0.20357142857142857,0.13846153846153847,0.07692307692307693,1,1,0
28,13,1,9,0,4,0,2,3,2,11.333333333333334,9.0,0.20714285714285716,0.1423076923076923,0.08076923076923077,1,1,0
29,13,1,9,0,4,0,2,3,2,11.333333333333334,9.0,0.21071428571428572,0.15,0.08461538461538462,1,1,0
30,12,2,9,0,5,0,2,3,2,11.333333333333334,9.0,0.21428571428571427,0.1576923076923077,0.08846153846153847,2,0,0
31,12,2,9,0,5,0,2,3,2,11.333333333333334,9.0,0.21428571428571427,0.16153846153846155,0.09230769230769231,2,0,0
32,12,2,9,0,5,0,2,3,2,11.333333333333334,9.0,0.21785714285714286,0.16923076923076924,0.09615384615384616,2,0,0
33,12,2,9,0,5,0,2,3,2,11.333333333333334,9.0,0.22142857142857142,0.17692307692307693,0.1,2,0,0
34,12,2,9,0,5,0,2,3,2,11.333333333333334,9.0,0.22142857142857142,0.18461538461538463,0.10384615384615385,2,0,0
35,12,2,9,0,5,0,2,3,2,11.333333333333334,9.0,0.22142857142857142,0.19230769230769232,0.1076923076923077,2,0,0
36,12,2,9,0,5,0,2,3,2,11.333333333333334,9.0,0.22142857142857142,0.2,0.11153846153846154,2,0,0
37,12,2,8,1,5,0,2,3,2,11.333333333333334,9.0,0.225,0.2076923076923077,0.11538461538461539,2,1,0
38,11,3,8,1,5,0,2,3,2,12.5,9.0,0.22857142857142856,0.21153846153846154,0.11923076923076924,2,1,0
39,11,1,8,1,5,0,2,4,2,12.5,9.0,0.22857142857142856,0.2153846153846154,0.12307692307692308,2,1,0
40,11,1,8,1,5,0,2,4,2,12.5,9.0,0.22857142857142856,0.21923076923076923,0.12692307692307692,2,1,0
41,11,1,8,1,5,0,2,4,2,12.5,9.0,0.23214285714285715,0.21923076923076923,0.13076923076923078,2,1,0
42,11,1,8,1,5,0,2,4,2,12.5,9.0,0.2357142857142857,0.21923076923076923,0.1346153846153846,2,1,0
43,11,1,9,1,5,0,2,4,2,12.5,9.0,0.24642857142857144,0.22692307692307692,0.13846153846153847,1,1,0
44,11,1,9,1,5,0,2,4,2,12.5,9.0,0.24642857142857144,0.23461538461538461,0.1423076923076923,1,1,0
45,11,1,9,1,5,0,2,4,2,12.5,9.0,0.25,0.2423076923076923,0.14615384615384616,1,1,0
46,11,1,9,1,5,0,2,4,2,12.5,9.0,0.25357142857142856,0.25,0.15,1,1,0
47,11,1,9,1,5,0,2,4,2,12.5,9.0,0.25357142857142856,0.25769230769230766,0.15384615384615385,1,1,0
48,11,1,9,1,5,0,2,4,2,12.5,9.0,0.25357142857142856,0.2653846153846154,0.1576923076923077,1,1,0
49,11,1,9,1,5,0,2,4,2,12.5,9.0,0.26071428571428573,0.27307692307692305,0.16153846153846155,1,1,0
50,11,1,9,1,5,0,2,4,2,12.5,9.0,0.26785714285714285,0.27692307692307694,0.16538461538461538,1,1,0
51,11,1,9,1,5,0,2,4,2,12.5,9.0,0.275,0.2846153846153846,0.16923076923076924,1,1,0
