,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,40,0,20,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,39,1,20,0,10,0,0,0,0,0.0,0.0,0.014285714285714285,0.0,0.0,1,0,0
2,38,2,20,0,10,0,0,0,0,0.0,0.0,0.025,0.0,0.0,2,0,0
3,37,3,20,0,10,0,0,0,0,4.0,0.0,0.03571428571428571,0.0,0.0,2,0,0
4,37,1,20,0,10,0,0,1,0,4.0,0.0,0.04285714285714286,0.0038461538461538464,0.0,2,0,0
5,36,2,20,0,10,0,0,1,0,5.0,0.0,0.05,0.007692307692307693,0.0,2,0,0
6,36,0,20,0,10,0,0,2,0,5.0,0.0,0.05714285714285714,0.011538461538461539,0.0,2,0,0
7,36,0,20,0,10,0,0,2,0,5.0,0.0,0.06428571428571428,0.015384615384615385,0.0,2,0,0
8,36,0,20,0,10,0,0,2,0,5.0,0.0,0.075,0.019230769230769232,0.0,2,0,0
9,36,0,20,0,10,0,0,2,0,5.0,0.0,0.08214285714285714,0.026923076923076925,0.0,2,0,0
10,36,0,20,0,10,0,0,2,0,5.0,0.0,0.08928571428571429,0.03461538461538462,0.0,2,0,0
11,36,0,21,0,10,0,0,2,0,5.0,0.0,0.09642857142857143,0.04230769230769231,0.0,1,0,0
12,36,0,20,1,10,0,0,2,0,5.0,0.0,0.1,0.05,0.0,1,1,0
13,36,0,20,1,10,0,0,2,0,5.0,0.0,0.10714285714285714,0.05384615384615385,0.0,1,1,0
14,35,1,19,2,10,0,0,2,0,5.0,4.0,0.11428571428571428,0.06153846153846154,0.0,2,1,0
15,35,1,19,0,10,0,0,2,1,5.0,4.0,0.11785714285714285,0.06538461538461539,0.0,2,1,0
16,34,2,19,0,10,0,0,2,1,4.666666666666667,4.0,0.125,0.06923076923076923,0.0,2,1,0
17,34,0,19,0,10,0,0,3,1,4.666666666666667,4.0,0.12857142857142856,0.07307692307692308,0.0038461538461538464,2,1,0
18,34,0,20,0,10,0,0,3,1,4.666666666666667,4.0,0.13214285714285715,0.07692307692307693,0.007692307692307693,1,1,0
19,34,0,21,0,9,1,0,3,1,4.666666666666667,4.0,0.1357142857142857,0.08076923076923077,0.011538461538461539,0,1,1
20,34,0,21,0,9,1,0,3,1,4.666666666666667,4.0,0.1392857142857143,0.08461538461538462,0.011538461538461539,0,1,1
21,33,1,21,0,9,1,0,3,1,4.666666666666667,4.0,0.14642857142857144,0.08846153846153847,0.015384615384615385,1,1,1
