,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,40,0,20,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,40,0,20,0,10,0,0,0,0,0.0,0.0,0.023529411764705882,0.004705882352941176,0.0,0,0,0
2,38,2,20,0,10,0,0,0,0,0.0,0.0,0.04470588235294118,0.011764705882352941,0.0,2,0,0
3,38,2,19,1,10,0,0,0,0,0.0,0.0,0.0611764705882353,0.018823529411764704,0.0,2,1,0
4,38,2,18,2,10,0,0,0,0,0.0,0.0,0.08,0.023529411764705882,0.0,2,2,0
5,36,4,17,3,10,0,0,0,0,0.0,4.0,0.0988235294117647,0.02823529411764706,0.0,4,2,0
6,35,5,17,1,10,0,0,0,1,8.0,4.0,0.11294117647058824,0.03294117647058824,0.0,4,2,0
7,35,3,17,1,10,0,0,1,1,8.0,4.0,0.12941176470588237,0.03764705882352941,0.0,4,2,0
8,33,5,17,1,10,0,0,1,1,8.666666666666666,4.0,0.14352941176470588,0.04470588235294118,0.0,4,2,0
9,33,1,17,1,10,0,0,3,1,8.666666666666666,4.0,0.15764705882352942,0.05176470588235294,0.0,4,2,0
10,33,1,17,1,10,0,0,3,1,8.666666666666666,4.0,0.17176470588235293,0.058823529411764705,0.0,4,2,0
11,33,1,17,1,10,0,0,3,1,8.666666666666666,4.0,0.18588235294117647,0.06588235294117648,0.0025,4,2,0
12,33,1,18,1,10,0,0,3,1,8.666666666666666,4.0,0.1952941176470588,0.07294117647058823,0.005,3,2,0
13,32,2,19,1,10,0,0,3,1,10.5,4.0,0.20470588235294118,0.08,0.0075,2,2,0
14,32,0,19,1,10,0,0,4,1,10.5,4.0,0.21411764705882352,0.08705882352941176,0.01,2,2,0
15,31,1,19,1,10,0,0,4,1,10.5,4.0,0.2235294117647059,0.09411764705882353,0.0125,3,2,0
16,31,1,19,1,10,0,0,4,1,10.5,4.0,0.23294117647058823,0.1011764705882353,0.015,3,2,0
17,29,3,19,1,10,0,0,4,1,9.2,4.0,0.2447058823529412,0.10588235294117647,0.0175,4,2,0
