,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,20,0,10,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,20,0,10,0,5,0,0,0,0,0.0,0.0,0.023529411764705882,0.0,0.005,0,0,0
2,19,1,10,0,5,0,0,0,0,0.0,0.0,0.04470588235294118,0.002352941176470588,0.01,1,0,0
3,19,1,9,1,5,0,0,0,0,0.0,0.0,0.06352941176470588,0.004705882352941176,0.015,1,1,0
4,18,2,9,1,5,0,0,0,0,0.0,0.0,0.08470588235294117,0.004705882352941176,0.02,2,1,0
5,17,3,9,1,5,0,0,0,0,0.0,0.0,0.10352941176470588,0.007058823529411765,0.025,3,1,0
6,16,4,9,1,5,0,0,0,0,0.0,0.0,0.11764705882352941,0.011764705882352941,0.03,4,1,0
7,16,4,9,1,5,0,0,0,0,0.0,0.0,0.13176470588235295,0.018823529411764704,0.035,4,1,0
8,14,6,8,2,5,0,0,0,0,4.0,10.0,0.14823529411764705,0.02588235294117647,0.04,5,1,0
9,14,4,8,0,4,1,0,1,1,4.0,10.0,0.16,0.03058823529411765,0.045,5,1,1
10,13,5,8,0,4,1,0,1,1,4.0,10.0,0.17411764705882352,0.03294117647058824,0.0475,6,1,1
11,13,5,8,0,4,1,0,1,1,4.0,10.0,0.18823529411764706,0.03764705882352941,0.0525,6,1,1
12,13,5,8,0,4,1,0,1,1,4.0,10.0,0.20470588235294118,0.042352941176470586,0.0575,6,1,1
13,12,6,8,0,4,1,0,1,1,11.0,10.0,0.2211764705882353,0.047058823529411764,0.0625,6,1,1
14,12,4,8,0,4,0,1,2,1,11.0,10.0,0.23294117647058823,0.05176470588235294,0.0675,6,1,0
15,11,5,8,0,4,0,1,2,1,12.0,10.0,0.24235294117647058,0.058823529411764705,0.07,6,1,0
16,11,3,8,0,4,0,1,3,1,12.0,10.0,0.25176470588235295,0.06588235294117648,0.0725,6,1,0
17,11,3,8,0,4,0,1,3,1,12.0,10.0,0.25882352941176473,0.07294117647058823,0.0775,6,1,0
18,10,4,9,0,4,0,1,3,1,15.5,10.0,0.2635294117647059,0.08,0.0825,5,1,0
19,10,2,9,0,4,0,1,4,1,15.5,10.0,0.26823529411764707,0.08470588235294117,0.0875,5,1,0
20,10,2,9,0,4,0,1,4,1,15.5,10.0,0.27294117647058824,0.08941176470588236,0.0925,5,1,0
21,10,2,9,0,4,0,1,4,1,15.5,10.0,0.28,0.09411764705882353,0.0975,5,1,0
22,10,2,10,0,4,0,1,4,1,15.5,10.0,0.28705882352941176,0.0988235294117647,0.1025,4,1,0
23,10,2,10,0,4,0,1,4,1,15.5,10.0,0.2964705882352941,0.1011764705882353,0.1075,4,1,0
24,10,2,10,0,4,0,1,4,1,15.5,10.0,0.3058823529411765,0.10588235294117647,0.1125,4,1,0
25,10,2,10,0,5,0,1,4,1,15.5,10.0,0.3129411764705882,0.11058823529411765,0.1175,4,0,0
26,9,3,9,1,5,0,1,4,1,18.8,10.0,0.32235294117647056,0.11294117647058824,0.1225,4,1,0
27,9,1,8,2,5,0,1,5,1,18.8,10.0,0.3270588235294118,0.11764705882352941,0.1275,4,2,0
28,9,1,8,2,5,0,1,5,1,18.8,10.0,0.33176470588235296,0.1223529411764706,0.1325,4,2,0
29,9,1,8,2,5,0,1,5,1,18.8,10.0,0.33647058823529413,0.12705882352941175,0.1375,4,2,0
30,9,1,9,2,4,1,1,5,1,18.8,10.0,0.34352941176470586,0.13176470588235295,0.1425,3,2,1
31,9,1,10,2,4,1,1,5,1,18.8,10.0,0.3458823529411765,0.13647058823529412,0.145,2,2,1
32,9,1,10,2,4,1,1,5,1,18.8,10.0,0.34823529411764703,0.1411764705882353,0.1475,2,2,1
33,9,1,10,3,4,1,1,5,1,18.8,11.0,0.34823529411764703,0.14588235294117646,0.1525,1,2,1
34,9,1,10,1,4,1,1,5,2,18.8,11.0,0.34823529411764703,0.15058823529411763,0.1575,1,2,1
35,9,1,10,1,4,1,1,5,2,18.8,11.0,0.34823529411764703,0.15529411764705883,0.1625,1,2,1
36,9,1,10,1,4,1,1,5,2,18.8,11.0,0.34823529411764703,0.16,0.165,1,2,1
37,9,1,10,1,4,1,1,5,2,18.8,11.0,0.34823529411764703,0.16470588235294117,0.17,1,2,1
38,9,1,10,1,4,1,1,5,2,18.8,11.0,0.34823529411764703,0.17176470588235293,0.175,1,2,1
39,9,1,10,1,4,1,1,5,2,18.8,11.0,0.35058823529411764,0.17882352941176471,0.18,1,2,1
40,9,1,10,1,4,0,2,5,2,18.8,11.0,0.35058823529411764,0.18588235294117647,0.185,1,2,0
41,9,1,10,1,4,0,2,5,2,18.8,11.0,0.35294117647058826,0.19294117647058823,0.1875,1,2,0
42,9,1,9,2,4,0,2,5,2,18.8,11.0,0.35764705882352943,0.2,0.19,1,3,0
43,9,1,9,2,4,0,2,5,2,18.8,11.0,0.36,0.20470588235294118,0.195,1,3,0
44,9,1,9,2,4,0,2,5,2,18.8,11.0,0.36470588235294116,0.21176470588235294,0.2,1,3,0
45,9,1,9,2,4,0,2,5,2,18.8,11.0,0.36705882352941177,0.2188235294117647,0.205,1,3,0
46,9,1,9,2,4,0,2,5,2,18.8,11.0,0.36705882352941177,0.22588235294117648,0.21,1,3,0
47,9,1,9,2,3,1,2,5,2,18.8,11.0,0.36941176470588233,0.23294117647058823,0.215,1,3,1
48,9,1,9,2,3,1,2,5,2,18.8,11.0,0.37411764705882355,0.24,0.2175,1,3,1
49,9,1,9,2,3,1,2,5,2,18.8,11.0,0.3811764705882353,0.24705882352941178,0.22,1,3,1
50,8,2,9,2,3,0,3,5,2,18.8,11.0,0.38588235294117645,0.2541176470588235,0.225,2,3,0
51,8,2,9,2,3,0,3,5,2,18.8,11.0,0.38823529411764707,0.2611764705882353,0.2275,2,3,0
52,8,2,9,2,4,0,3,5,2,18.8,11.0,0.3905882352941176,0.26823529411764707,0.23,2,2,0
53,7,3,9,2,4,0,3,5,2,16.666666666666668,11.0,0.39294117647058824,0.27294117647058824,0.235,2,2,0
54,7,1,9,2,4,0,3,6,2,16.666666666666668,11.0,0.39294117647058824,0.28,0.24,2,2,0
55,7,1,9,2,4,0,3,6,2,16.666666666666668,11.0,0.39294117647058824,0.2823529411764706,0.245,2,2,0
56,7,1,9,2,4,0,3,6,2,16.666666666666668,11.0,0.3952941176470588,0.2847058823529412,0.2475,2,2,0
57,7,1,9,2,4,0,3,6,2,16.666666666666668,11.0,0.4,0.28705882352941176,0.25,2,2,0
58,7,1,10,2,4,0,3,6,2,16.666666666666668,11.0,0.4023529411764706,0.28941176470588237,0.2525,1,2,0
59,7,1,10,2,4,0,3,6,2,16.666666666666668,11.0,0.4047058823529412,0.2917647058823529,0.255,1,2,0
60,7,1,10,2,4,0,3,6,2,16.666666666666668,11.0,0.40705882352941175,0.29411764705882354,0.2575,1,2,0
61,7,1,10,2,4,0,3,6,2,16.666666666666668,11.0,0.40941176470588236,0.2988235294117647,0.26,1,2,0
62,7,1,10,2,4,0,3,6,2,16.666666666666668,11.0,0.41411764705882353,0.30117647058823527,0.2625,1,2,0
63,7,1,10,2,4,0,3,6,2,16.666666666666668,21.333333333333332,0.4188235294117647,0.3035294117647059,0.265,1,1,0
64,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4235294117647059,0.3058823529411765,0.2675,1,1,0
65,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4258823529411765,0.30823529411764705,0.27,1,1,0
66,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.43058823529411766,0.31058823529411766,0.2725,1,1,0
67,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.43058823529411766,0.3176470588235294,0.275,1,1,0
68,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.43058823529411766,0.32235294117647056,0.2775,1,1,0
69,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4329411764705882,0.33176470588235296,0.28,1,1,0
70,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.43529411764705883,0.3411764705882353,0.2825,1,1,0
71,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4376470588235294,0.34823529411764703,0.285,1,1,0
72,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.44,0.3552941176470588,0.2875,1,1,0
73,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4423529411764706,0.3623529411764706,0.29,1,1,0
74,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4423529411764706,0.36941176470588233,0.2925,1,1,0
75,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4423529411764706,0.3764705882352941,0.295,1,1,0
76,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4447058823529412,0.3811764705882353,0.2975,1,1,0
77,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4470588235294118,0.38588235294117645,0.3,1,1,0
