,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,10,0,5,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,10,0,5,0,2,0,0,0,0,0.0,0.0,0.014285714285714285,0.0,0.0,0,0,0
2,10,0,5,0,2,0,0,0,0,0.0,0.0,0.02857142857142857,0.0,0.0,0,0,0
3,10,0,5,0,2,0,0,0,0,0.0,0.0,0.03571428571428571,0.0,0.0,0,0,0
4,10,0,5,0,2,0,0,0,0,0.0,0.0,0.05,0.0,0.0,0,0,0
5,10,0,5,0,2,0,0,0,0,0.0,0.0,0.06428571428571428,0.0,0.0,0,0,0
6,10,0,5,0,2,0,0,0,0,0.0,0.0,0.07857142857142857,0.0,0.0,0,0,0
7,10,0,5,0,2,0,0,0,0,0.0,0.0,0.09285714285714286,0.0,0.0,0,0,0
8,10,0,5,0,2,0,0,0,0,0.0,0.0,0.10357142857142858,0.0038461538461538464,0.0,0,0,0
9,10,0,5,0,2,0,0,0,0,0.0,0.0,0.11428571428571428,0.0038461538461538464,0.0,0,0,0
10,10,0,5,0,2,0,0,0,0,0.0,0.0,0.11785714285714285,0.0038461538461538464,0.0,0,0,0
11,10,0,5,0,2,0,0,0,0,0.0,0.0,0.12142857142857143,0.007692307692307693,0.0,0,0,0
12,10,0,5,0,2,0,0,0,0,0.0,0.0,0.125,0.011538461538461539,0.0,0,0,0
13,10,0,5,0,2,0,0,0,0,0.0,0.0,0.125,0.015384615384615385,0.0,0,0,0
14,10,0,5,0,2,0,0,0,0,0.0,0.0,0.125,0.019230769230769232,0.0,0,0,0
15,10,0,5,0,2,0,0,0,0,0.0,0.0,0.12857142857142856,0.023076923076923078,0.0,0,0,0
16,10,0,5,0,2,0,0,0,0,0.0,0.0,0.12857142857142856,0.03076923076923077,0.0,0,0,0
17,10,0,5,0,2,0,0,0,0,0.0,0.0,0.13214285714285715,0.038461538461538464,0.0,0,0,0
18,10,0,5,0,2,0,0,0,0,0.0,0.0,0.1357142857142857,0.04230769230769231,0.0,0,0,0
19,9,1,5,0,2,0,0,0,0,0.0,0.0,0.1392857142857143,0.046153846153846156,0.0,1,0,0
20,9,1,5,0,2,0,0,0,0,0.0,0.0,0.1392857142857143,0.05384615384615385,0.0,1,0,0
21,9,1,5,0,2,0,0,0,0,0.0,0.0,0.14285714285714285,0.057692307692307696,0.0,1,0,0
22,8,2,5,0,2,0,0,0,0,6.0,0.0,0.15,0.06153846153846154,0.0,1,0,0
23,8,0,5,0,2,0,0,1,0,6.0,0.0,0.15357142857142858,0.06538461538461539,0.0,1,0,0
24,8,0,5,0,2,0,0,1,0,6.0,0.0,0.15357142857142858,0.06923076923076923,0.0,1,0,0
25,8,0,5,0,2,0,0,1,0,6.0,0.0,0.15714285714285714,0.07307692307692308,0.0,1,0,0
26,8,0,5,0,2,0,0,1,0,6.0,0.0,0.16071428571428573,0.07307692307692308,0.0038461538461538464,1,0,0
27,8,0,5,0,2,0,0,1,0,6.0,0.0,0.16071428571428573,0.07307692307692308,0.007692307692307693,1,0,0
28,8,0,5,0,2,0,0,1,0,6.0,0.0,0.16071428571428573,0.07307692307692308,0.011538461538461539,1,0,0
29,7,1,5,0,2,0,0,1,0,6.0,0.0,0.16428571428571428,0.07692307692307693,0.015384615384615385,2,0,0
30,7,1,5,0,2,0,0,1,0,6.0,0.0,0.16785714285714284,0.07692307692307693,0.019230769230769232,2,0,0
31,7,1,6,0,2,0,0,1,0,6.0,0.0,0.16785714285714284,0.07692307692307693,0.023076923076923078,1,0,0
32,7,1,6,0,2,0,0,1,0,6.0,0.0,0.16785714285714284,0.07692307692307693,0.026923076923076925,1,0,0
33,7,1,6,0,2,0,0,1,0,6.0,0.0,0.16785714285714284,0.07692307692307693,0.026923076923076925,1,0,0
34,7,1,6,0,2,0,0,1,0,6.0,0.0,0.16785714285714284,0.07692307692307693,0.03076923076923077,1,0,0
35,7,1,6,0,2,0,0,1,0,6.0,0.0,0.16785714285714284,0.07692307692307693,0.03461538461538462,1,0,0
36,7,1,6,0,2,0,0,1,0,6.0,0.0,0.17142857142857143,0.07692307692307693,0.03461538461538462,1,0,0
37,7,1,6,0,2,0,0,1,0,6.0,0.0,0.175,0.07692307692307693,0.03461538461538462,1,0,0
38,7,1,6,0,2,0,0,1,0,6.0,0.0,0.17857142857142858,0.07692307692307693,0.03461538461538462,1,0,0
39,7,1,6,0,2,0,0,1,0,6.0,0.0,0.17857142857142858,0.07692307692307693,0.038461538461538464,1,0,0
40,7,1,6,0,2,0,0,1,0,6.0,0.0,0.17857142857142858,0.07692307692307693,0.038461538461538464,1,0,0
41,7,1,6,0,2,0,0,1,0,6.0,0.0,0.18214285714285713,0.07692307692307693,0.038461538461538464,1,0,0
42,7,1,6,0,2,0,0,1,0,6.0,0.0,0.18571428571428572,0.08076923076923077,0.04230769230769231,1,0,0
43,7,1,6,0,2,0,0,1,0,6.0,0.0,0.19285714285714287,0.08076923076923077,0.04230769230769231,1,0,0
44,7,1,6,0,2,0,0,1,0,6.0,0.0,0.19642857142857142,0.08076923076923077,0.04230769230769231,1,0,0
45,7,1,6,0,2,0,0,1,0,6.0,0.0,0.19642857142857142,0.08461538461538462,0.04230769230769231,1,0,0
46,7,1,6,0,2,0,0,1,0,6.0,0.0,0.2,0.08461538461538462,0.04230769230769231,1,0,0
47,7,1,6,0,2,0,0,1,0,6.0,0.0,0.20357142857142857,0.08461538461538462,0.04230769230769231,1,0,0
48,7,1,6,0,2,0,0,1,0,6.0,0.0,0.20357142857142857,0.08461538461538462,0.04230769230769231,1,0,0
49,7,1,6,0,2,0,0,1,0,6.0,0.0,0.20357142857142857,0.08461538461538462,0.046153846153846156,1,0,0
50,7,1,6,0,2,0,0,1,0,6.0,0.0,0.20357142857142857,0.08846153846153847,0.05,1,0,0
51,7,1,6,0,2,0,0,1,0,6.0,0.0,0.20714285714285716,0.09230769230769231,0.05,1,0,0
52,7,1,6,0,2,0,0,1,0,6.0,0.0,0.21071428571428572,0.09230769230769231,0.05,1,0,0
53,7,1,6,0,2,0,0,1,0,6.0,0.0,0.21428571428571427,0.09615384615384616,0.05,1,0,0
54,7,1,6,0,2,0,0,1,0,6.0,0.0,0.21785714285714286,0.1,0.05,1,0,0
55,7,1,6,0,2,0,0,1,0,6.0,0.0,0.22142857142857142,0.1,0.05384615384615385,1,0,0
56,7,1,6,0,2,0,0,1,0,6.0,0.0,0.22142857142857142,0.10384615384615385,0.057692307692307696,1,0,0
57,7,1,6,0,2,0,0,1,0,6.0,0.0,0.22142857142857142,0.1076923076923077,0.057692307692307696,1,0,0
58,7,1,6,0,2,0,0,1,0,6.0,0.0,0.22142857142857142,0.11153846153846154,0.057692307692307696,1,0,0
59,7,1,5,1,2,0,0,1,0,6.0,0.0,0.225,0.11538461538461539,0.057692307692307696,1,1,0
60,7,1,5,1,2,0,0,1,0,6.0,0.0,0.22857142857142856,0.11538461538461539,0.057692307692307696,1,1,0
61,7,1,5,1,2,0,0,1,0,6.0,0.0,0.23214285714285715,0.11538461538461539,0.06153846153846154,1,1,0
62,6,2,5,1,2,0,0,1,0,36.0,0.0,0.2357142857142857,0.11923076923076924,0.06538461538461539,1,1,0
63,6,0,5,1,2,0,0,2,0,36.0,0.0,0.2357142857142857,0.11923076923076924,0.06923076923076923,1,1,0
64,6,0,5,1,2,0,0,2,0,36.0,0.0,0.2357142857142857,0.12307692307692308,0.06923076923076923,1,1,0
65,6,0,5,1,2,0,0,2,0,36.0,0.0,0.2357142857142857,0.13076923076923078,0.06923076923076923,1,1,0
66,6,0,5,1,2,0,0,2,0,36.0,0.0,0.24285714285714285,0.1346153846153846,0.06923076923076923,1,1,0
67,6,0,6,1,2,0,0,2,0,36.0,0.0,0.25,0.13846153846153847,0.06923076923076923,0,1,0
