,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,10,0,5,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,10,0,5,0,2,0,0,0,0,0.0,0.0,0.010714285714285714,0.0,0.0038461538461538464,0,0,0
2,9,1,5,0,2,0,0,0,0,0.0,0.0,0.02142857142857143,0.0,0.007692307692307693,1,0,0
3,8,2,5,0,2,0,0,0,0,0.0,0.0,0.02857142857142857,0.0,0.011538461538461539,2,0,0
4,8,2,5,0,2,0,0,0,0,0.0,0.0,0.03571428571428571,0.0,0.015384615384615385,2,0,0
5,8,2,5,0,2,0,0,0,0,0.0,0.0,0.04642857142857143,0.0,0.019230769230769232,2,0,0
6,8,2,5,0,2,0,0,0,0,0.0,0.0,0.05714285714285714,0.0,0.023076923076923078,2,0,0
7,8,2,5,0,2,0,0,0,0,0.0,0.0,0.06785714285714285,0.0,0.026923076923076925,2,0,0
8,8,2,5,0,2,0,0,0,0,0.0,0.0,0.07857142857142857,0.0,0.03076923076923077,2,0,0
9,7,3,5,0,2,0,0,0,0,12.0,0.0,0.08928571428571429,0.0,0.03461538461538462,2,0,0
10,7,1,5,0,2,0,0,1,0,12.0,0.0,0.09285714285714286,0.0,0.038461538461538464,2,0,0
11,7,1,5,0,2,0,0,1,0,12.0,0.0,0.1,0.0,0.04230769230769231,2,0,0
12,7,1,5,0,2,0,0,1,0,12.0,0.0,0.11071428571428571,0.0,0.046153846153846156,2,0,0
13,7,1,6,0,2,0,0,1,0,12.0,0.0,0.12142857142857143,0.0,0.05,1,0,0
14,6,2,6,0,2,0,0,1,0,12.0,0.0,0.12857142857142856,0.0,0.05384615384615385,2,0,0
15,6,2,6,0,2,0,0,1,0,12.0,0.0,0.13214285714285715,0.007692307692307693,0.05384615384615385,2,0,0
16,6,2,6,0,2,0,0,1,0,12.0,0.0,0.1392857142857143,0.011538461538461539,0.05384615384615385,2,0,0
17,6,2,6,0,2,0,0,1,0,12.0,0.0,0.14642857142857144,0.015384615384615385,0.057692307692307696,2,0,0
18,6,2,5,1,2,0,0,1,0,12.0,0.0,0.15357142857142858,0.023076923076923078,0.057692307692307696,2,1,0
19,6,2,5,1,2,0,0,1,0,12.0,0.0,0.16071428571428573,0.023076923076923078,0.057692307692307696,2,1,0
20,6,2,5,1,2,0,0,1,0,12.0,0.0,0.16785714285714284,0.026923076923076925,0.06153846153846154,2,1,0
21,6,2,5,1,2,0,0,1,0,12.0,0.0,0.175,0.03461538461538462,0.06153846153846154,2,1,0
22,6,2,5,1,2,0,0,1,0,12.0,0.0,0.18214285714285713,0.038461538461538464,0.06153846153846154,2,1,0
23,6,2,5,1,2,0,0,1,0,12.0,0.0,0.18928571428571428,0.04230769230769231,0.06538461538461539,2,1,0
24,6,2,4,2,2,0,0,1,0,12.0,12.0,0.19642857142857142,0.05,0.06538461538461539,2,1,0
25,6,2,4,0,2,0,0,1,1,12.0,12.0,0.20357142857142857,0.05,0.06538461538461539,2,1,0
26,6,2,4,0,2,0,0,1,1,12.0,12.0,0.21071428571428572,0.05,0.06923076923076923,2,1,0
27,6,2,4,0,1,1,0,1,1,12.0,12.0,0.21785714285714286,0.05384615384615385,0.07307692307692308,2,1,1
28,6,2,4,0,1,1,0,1,1,12.0,12.0,0.225,0.057692307692307696,0.07307692307692308,2,1,1
29,6,2,4,0,1,1,0,1,1,12.0,12.0,0.23214285714285715,0.06153846153846154,0.07692307692307693,2,1,1
30,6,2,4,0,2,1,0,1,1,12.0,12.0,0.2392857142857143,0.06538461538461539,0.08076923076923077,2,0,1
31,6,2,4,0,2,1,0,1,1,12.0,12.0,0.24285714285714285,0.06538461538461539,0.08461538461538462,2,0,1
32,6,2,4,0,2,1,0,1,1,12.0,12.0,0.24642857142857144,0.06923076923076923,0.08846153846153847,2,0,1
33,6,2,4,0,2,1,0,1,1,12.0,12.0,0.25,0.07307692307692308,0.09230769230769231,2,0,1
34,5,3,4,0,2,1,0,1,1,38.0,12.0,0.2571428571428571,0.07692307692307693,0.09615384615384616,2,0,1
35,5,1,4,0,2,1,0,2,1,38.0,12.0,0.26071428571428573,0.08076923076923077,0.1,2,0,1
36,5,1,4,0,2,1,0,2,1,38.0,12.0,0.2642857142857143,0.08461538461538462,0.10384615384615385,2,0,1
37,5,1,4,0,2,1,0,2,1,38.0,12.0,0.2714285714285714,0.08846153846153847,0.1076923076923077,2,0,1
38,5,1,5,0,2,1,0,2,1,38.0,12.0,0.2785714285714286,0.09230769230769231,0.11153846153846154,1,0,1
39,5,1,5,0,2,0,1,2,1,38.0,12.0,0.28214285714285714,0.09615384615384616,0.11538461538461539,1,0,0
40,5,1,5,0,2,0,1,2,1,38.0,12.0,0.2857142857142857,0.1,0.11538461538461539,1,0,0
41,5,1,5,0,2,0,1,2,1,38.0,12.0,0.2892857142857143,0.10384615384615385,0.11923076923076924,1,0,0
42,5,1,5,0,2,0,1,2,1,38.0,12.0,0.29285714285714287,0.1076923076923077,0.12307692307692308,1,0,0
43,5,1,5,0,2,0,1,2,1,38.0,12.0,0.3,0.11153846153846154,0.12692307692307692,1,0,0
44,5,1,4,1,2,0,1,2,1,38.0,12.0,0.30714285714285716,0.11538461538461539,0.13076923076923078,1,1,0
45,5,1,4,1,2,0,1,2,1,38.0,12.0,0.3142857142857143,0.11538461538461539,0.1346153846153846,1,1,0
46,5,1,4,1,2,0,1,2,1,38.0,12.0,0.32142857142857145,0.11923076923076924,0.13846153846153847,1,1,0
47,5,1,4,1,2,0,1,2,1,38.0,12.0,0.32857142857142857,0.11923076923076924,0.1423076923076923,1,1,0
48,4,2,4,1,2,0,1,2,1,48.0,12.0,0.3357142857142857,0.11923076923076924,0.14615384615384616,1,1,0
